scenario,engine,day,average_stress,average_burnout,average_productivity,turnover_count,active_employee_count
Authoritarian management + overtime,Mesa,87,0.7944464572353509,0.2468660405651773,0.22923427678885294,51,46
Authoritarian management + overtime,Mesa,88,0.8059579771574835,0.2557074999039627,0.22620080891248603,52,45
Authoritarian management + overtime,Mesa,89,0.7851079740895792,0.25053531418039116,0.23071504526442335,52,49
Authoritarian management + overtime,Mesa,90,0.7993298733498382,0.25790426357031077,0.22918301170716107,52,49
Authoritarian management + overtime,Mesa,91,0.8024850674726237,0.2534853285046587,0.22409473045963238,54,47
Authoritarian management + overtime,Mesa,92,0.8125643838955608,0.2614360588892986,0.21791090743664915,54,47
Authoritarian management + overtime,Mesa,93,0.8034263733320743,0.2683302464392089,0.20911649795675885,56,46
Authoritarian management + overtime,Mesa,94,0.8139201020323029,0.2766411179493619,0.2115398106291586,56,46
Authoritarian management + overtime,Mesa,95,0.824287111475835,0.2854458482503928,0.19951642350357443,56,46
Authoritarian management + overtime,Mesa,96,0.8118594243354178,0.2764939295783677,0.21902401539938898,57,47
Authoritarian management + overtime,Mesa,97,0.822103479192467,0.28507509985524754,0.21056560855337778,57,47
Authoritarian management + overtime,Mesa,98,0.807487180167097,0.2692482978703607,0.210269501588251,58,48
Authoritarian management + overtime,Mesa,99,0.8152128874394768,0.2782834216758473,0.19664028439102132,59,47
Authoritarian management + overtime,Mesa,100,0.8224426868053104,0.288155117123824,0.19910609774617063,60,46
Authoritarian management + overtime,Mesa,101,0.8224213868383419,0.2934481363942012,0.19096495486350212,60,47
Authoritarian management + overtime,Mesa,102,0.8320483726196654,0.30280525029997557,0.18716872932271017,60,47
Authoritarian management + overtime,Mesa,103,0.827998704648432,0.30073797801036845,0.19330098224487396,61,47
Authoritarian management + overtime,Mesa,104,0.8269606258875138,0.30568767675637504,0.17958150747805787,61,48
Authoritarian management + overtime,Mesa,105,0.8241439878197685,0.3075038987398986,0.1946964233329437,62,48
Authoritarian management + overtime,Mesa,106,0.8245711082911363,0.2908173490929087,0.20115766007281338,64,46
Authoritarian management + overtime,Mesa,107,0.832501097091834,0.30033265664290093,0.18940788458169738,64,46
Authoritarian management + overtime,Mesa,108,0.8286119285701617,0.3032334103828878,0.18402166580367305,65,46
Authoritarian management + overtime,Mesa,109,0.8321688388774698,0.31516735315045774,0.18481671494586674,66,45
Authoritarian management + overtime,Mesa,110,0.8259310096710005,0.31170280426671126,0.18757641872666658,67,45
Authoritarian management + overtime,Mesa,111,0.8144247543983126,0.3105262143291839,0.20233362061610935,67,47
Authoritarian management + overtime,Mesa,112,0.82079687984042,0.32404693377094557,0.18537360394479466,69,45
Authoritarian management + overtime,Mesa,113,0.8182183091669439,0.3149474435395005,0.18575603055256618,70,45
Authoritarian management + overtime,Mesa,114,0.8199214591546814,0.3185643831918914,0.19025072788397066,70,46
Authoritarian management + overtime,Mesa,115,0.8206523228476155,0.3216170973941585,0.19165029687524246,70,47
Authoritarian management + overtime,Mesa,116,0.8294022618134712,0.32939757855107366,0.17889885115931492,71,46
Authoritarian management + overtime,Mesa,117,0.813003116288988,0.3163183958155267,0.19753065049927288,73,46
Authoritarian management + overtime,Mesa,118,0.8076616324962815,0.29779442787045185,0.19083974716651836,75,45
Authoritarian management + overtime,Mesa,119,0.817730544456341,0.30544574086661364,0.19278247089297343,75,45
Authoritarian management + overtime,Mesa,120,0.8201174205366079,0.3021846598686052,0.19952988944310404,77,43
Authoritarian management + overtime,Mesa,121,0.8163475512219112,0.3049077138357585,0.19382413551687747,77,44
Authoritarian management + overtime,Mesa,122,0.805064788123347,0.3033459437798597,0.19631267023174342,77,46
Authoritarian management + overtime,Mesa,123,0.7833453810490176,0.26912232597410113,0.22292027873552128,79,46
Authoritarian management + overtime,Mesa,124,0.7909429635688853,0.2762122548342564,0.2194424781902849,79,46
Authoritarian management + overtime,Mesa,125,0.767038867489831,0.2615766336104837,0.23001730439518167,81,46
Authoritarian management + overtime,Mesa,126,0.7703269976398862,0.2526337069530606,0.2316537783706027,82,45
Authoritarian management + overtime,Mesa,127,0.7732691323613063,0.248544281819102,0.23156997703934018,83,44
Authoritarian management + overtime,Mesa,128,0.7572480376476569,0.23036368356850595,0.23742772388548922,84,45
Authoritarian management + overtime,Mesa,129,0.7645303140489367,0.23780731516230993,0.23006120838156718,84,45
Authoritarian management + overtime,Mesa,130,0.7532652276032783,0.2382955870206558,0.24240579434327733,84,47
Authoritarian management + overtime,Mesa,131,0.752717147596118,0.24213334384127336,0.22974390232365194,84,48
Authoritarian management + overtime,Mesa,132,0.7494857311477373,0.23898378127484368,0.24463806357499965,85,48
Authoritarian management + overtime,Mesa,133,0.7539185013192268,0.24186758633763006,0.24420581520219525,85,49
Authoritarian management + overtime,Mesa,134,0.7668471400997813,0.24886621910065818,0.2426442587888617,85,49
Authoritarian management + overtime,Mesa,135,0.770727441363265,0.2495990942880867,0.23620158534791807,87,47
Authoritarian management + overtime,Mesa,136,0.7805453539658437,0.25738719281452166,0.22977595035486045,87,47
Authoritarian management + overtime,Mesa,137,0.7764185919225313,0.25306256735215904,0.23331839878036398,88,47
Authoritarian management + overtime,Mesa,138,0.7861542508239923,0.2603668343460282,0.22537901581455896,88,47
Authoritarian management + overtime,Mesa,139,0.7958696288181784,0.2678253379209576,0.22173095229005588,88,47
Authoritarian management + overtime,Mesa,140,0.7819671934593947,0.26541630793888943,0.23807223056716612,89,48
Authoritarian management + overtime,Mesa,141,0.7879385171158568,0.2667288361015849,0.23580486009439489,90,47
Authoritarian management + overtime,Mesa,142,0.7899261122419222,0.2720584756377989,0.20569670326951248,90,48
Authoritarian management + overtime,Mesa,143,0.7994116483852634,0.2792503716850892,0.21926877585471582,90,48
Authoritarian management + overtime,Mesa,144,0.8062449354721403,0.286935735101654,0.2084909450966147,90,48
Authoritarian management + overtime,Mesa,145,0.803082599962949,0.29051776812060004,0.2032725210636773,90,49
Authoritarian management + overtime,Mesa,146,0.7949439066531723,0.28955440360360396,0.20711951227745093,91,49
Authoritarian management + overtime,Mesa,147,0.7937298139672869,0.27829704627270235,0.2098752084701184,93,47
Authoritarian management + overtime,Mesa,148,0.8007335347825244,0.2864880515198956,0.20362414169457868,93,47
Authoritarian management + overtime,Mesa,149,0.8072463645438817,0.29510947662901255,0.19813727637320935,93,47
Authoritarian management + overtime,Mesa,150,0.8133098235878553,0.3039613252001072,0.18964699463571724,93,47
Authoritarian management + overtime,Mesa,151,0.7930373244345991,0.2836473126120256,0.20028724330957234,96,45
Authoritarian management + overtime,Mesa,152,0.7664069177622949,0.2547419399273792,0.2186036795085467,98,45
Authoritarian management + overtime,Mesa,153,0.7712945285086792,0.2623066710178852,0.20766521683370642,98,45
Authoritarian management + overtime,Mesa,154,0.7713615802988237,0.26459406581416517,0.21149936563321842,99,44
Authoritarian management + overtime,Mesa,155,0.7650611060441147,0.252927681108651,0.21652200918398384,101,42
Authoritarian management + overtime,Mesa,156,0.7369416148864728,0.23757664567430345,0.23141558659653463,103,43
Authoritarian management + overtime,Mesa,157,0.7321186421509737,0.23596153757829638,0.23031365763969908,103,45
Authoritarian management + overtime,Mesa,158,0.7479420193304027,0.2421580933547167,0.23100742593619733,103,45
Authoritarian management + overtime,Mesa,159,0.7438003093058302,0.2321065263077822,0.23177486751446635,105,44
Authoritarian management + overtime,Mesa,160,0.7394758873291214,0.2317467113852707,0.24336542671097583,106,45
Authoritarian management + overtime,Mesa,161,0.7333523700402931,0.2203235856868419,0.25877217910398154,107,46
Authoritarian management + overtime,Mesa,162,0.7428474771244882,0.21454196064426775,0.2522898517996559,108,45
Authoritarian management + overtime,Mesa,163,0.7508548034628071,0.21261659377208036,0.25844004068572146,109,44
Authoritarian management + overtime,Mesa,164,0.7390966097007561,0.2113633512026638,0.264566216305056,110,45
Authoritarian management + overtime,Mesa,165,0.7371977544698489,0.20814935651347824,0.26895130939680484,112,44
Authoritarian management + overtime,Mesa,166,0.7379521616148673,0.19343319162787856,0.25686386216720386,113,44
Authoritarian management + overtime,Mesa,167,0.7480718861253963,0.19747758345168903,0.252324158961889,113,45
Authoritarian management + overtime,Mesa,168,0.7603381913167383,0.20096683922365569,0.2551154112005696,113,46
Authoritarian management + overtime,Mesa,169,0.7626785337236781,0.1921877305608555,0.2511321435463853,114,46
Authoritarian management + overtime,Mesa,170,0.7589670990722263,0.18768195342821048,0.2545740632357006,115,47
Authoritarian management + overtime,Mesa,171,0.7559073225217472,0.1631040778564633,0.2621303284134388,118,45
Authoritarian management + overtime,Mesa,172,0.774979411168533,0.16960792441020478,0.2561662372214045,118,45
Authoritarian management + overtime,Mesa,173,0.7880037440701891,0.17151383551895338,0.2594917156827672,119,44
Authoritarian management + overtime,Mesa,174,0.78782495899816,0.17224352389269895,0.2565918926063191,120,44
Authoritarian management + overtime,Mesa,175,0.794992181097553,0.177823318021501,0.2689772063179572,120,45
Authoritarian management + overtime,Mesa,176,0.786736422862712,0.1759482142081765,0.27271843909049936,120,48
Authoritarian management + overtime,Mesa,177,0.8022766008162626,0.18251525688131476,0.2548510153750547,121,47
Authoritarian management + overtime,Mesa,178,0.8070461697012616,0.18800075410856398,0.25902332061511174,121,48
Authoritarian management + overtime,Mesa,179,0.8132103148158507,0.19381129355446425,0.25018026014798495,121,49
Authoritarian management + overtime,Mesa,180,0.8285900707096374,0.2024688483291975,0.2439328288487984,121,49
Toxic workplace,Custom,0,0.29239352543529923,0.08374098564892693,0.651629224357571,0,50
Toxic workplace,Custom,1,0.4053875264045893,0.07239453889714917,0.8002818375130997,0,50
Toxic workplace,Custom,2,0.5192135398496408,0.06472312490138671,0.7651430480011114,0,50
Toxic workplace,Custom,3,0.633062011933245,0.06196212928071141,0.7291580205358263,0,50
Toxic workplace,Custom,4,0.7315282327200368,0.06415976793981087,0.687183896625665,1,49
Toxic workplace,Custom,5,0.7981091673750551,0.06962592221505819,0.5511065453023813,1,49
Toxic workplace,Custom,6,0.8400610599676583,0.07706930322850275,0.5246986142314494,1,49
Toxic workplace,Custom,7,0.8668134192169732,0.08337950208291443,0.4838729478747106,2,48
Toxic workplace,Custom,8,0.8924143752065974,0.09360041924412954,0.42355570894642874,2,48
Toxic workplace,Custom,9,0.8955490920386849,0.1007794545727007,0.4123668809147137,3,48
Toxic workplace,Custom,10,0.9082917732561272,0.11012340156358187,0.3782302033491258,4,47
Toxic workplace,Custom,11,0.9170515597350521,0.12381149830752285,0.354592340416906,5,46
Toxic workplace,Custom,12,0.9104410364221228,0.1319820596624681,0.3397270676971007,6,46
Toxic workplace,Custom,13,0.916483204261559,0.1422689123122067,0.3052598436828144,7,45
Toxic workplace,Custom,14,0.9124672344950241,0.15390229163851307,0.2870032716009896,7,46
Toxic workplace,Custom,15,0.9109250303917349,0.16371994082580069,0.2627611423309106,7,47
Toxic workplace,Custom,16,0.9083189491647388,0.1719776748026273,0.2675358186915376,8,47
Toxic workplace,Custom,17,0.910484064687027,0.17984620683912278,0.25188832783803206,9,47
Toxic workplace,Custom,18,0.9151329712998151,0.18845830158514776,0.24404015720140684,9,48
Toxic workplace,Custom,19,0.9307677865199421,0.20070125999194596,0.22481894052769813,9,48
Toxic workplace,Custom,20,0.9425044973145863,0.2134826321081089,0.2149125778546858,9,48
Toxic workplace,Custom,21,0.9355787734208273,0.22271192131189346,0.21197749683391218,10,48
Toxic workplace,Custom,22,0.9272279798252374,0.2336948089868673,0.19617381937299175,12,47
Toxic workplace,Custom,23,0.932165767106409,0.24591429355054592,0.18141380126896783,14,45
Toxic workplace,Custom,24,0.9380095979683882,0.2593993674074406,0.1715885757099551,15,44
Toxic workplace,Custom,25,0.9448783402308151,0.27195314420408656,0.16616841056011178,15,44
Toxic workplace,Custom,26,0.9414922481018468,0.28097836359757966,0.16649077407485322,15,45
Toxic workplace,Custom,27,0.9270376889268388,0.28566925116642133,0.1624841174734667,17,45
Toxic workplace,Custom,28,0.9134585710515841,0.2896268228364783,0.1621180935760709,17,47
Toxic workplace,Custom,29,0.912701995053478,0.2894699906011442,0.17933597550821223,19,46
Toxic workplace,Custom,30,0.9261696456959514,0.30048297597218576,0.1715886252508554,20,45
Toxic workplace,Custom,31,0.9400396776309409,0.3126754537886522,0.15841796050414841,20,45
Toxic workplace,Custom,32,0.9280337823855832,0.31334159951001006,0.16049352445584927,20,47
Toxic workplace,Custom,33,0.9419474093847545,0.3225343807410171,0.12873779673767607,23,44
Toxic workplace,Custom,34,0.9261516220147021,0.32099499615584565,0.15042101501501562,24,45
Toxic workplace,Custom,35,0.9254843979375961,0.32860605773203244,0.146376209084947,25,45
Toxic workplace,Custom,36,0.9382680587355126,0.3408674859975042,0.13427902375302786,25,45
Toxic workplace,Custom,37,0.9495954928807463,0.3480052796835926,0.12874271193132422,26,44
Toxic workplace,Custom,38,0.9240822326377262,0.34758844102074504,0.14756095892007046,27,46
Toxic workplace,Custom,39,0.9235474193957323,0.3526212928027055,0.15428481851893486,30,44
Toxic workplace,Custom,40,0.9265768143067561,0.35881806141628303,0.1553755945030851,30,45
Toxic workplace,Custom,41,0.9403792673477256,0.3715204498720555,0.14691456393771965,30,45
Toxic workplace,Custom,42,0.9390347674505392,0.3626929371150726,0.15331587359546553,32,44
Toxic workplace,Custom,43,0.9371607868323015,0.3685213357714188,0.14842001859806178,32,45
Toxic workplace,Custom,44,0.9161230058643103,0.3532673087015986,0.15903282375610847,33,47
Toxic workplace,Custom,45,0.9335684348948314,0.3653162437514234,0.144442204793218,33,47
Toxic workplace,Custom,46,0.9479802682568415,0.36713792227687114,0.13886149628369665,35,45
Toxic workplace,Custom,47,0.9427428775526566,0.3668743370998827,0.14266389934172288,35,47
Toxic workplace,Custom,48,0.9596359652111417,0.37718537579858163,0.1352817753335082,38,44
Toxic workplace,Custom,49,0.9552684625633454,0.3853640858796768,0.13279616445964568,38,45
Toxic workplace,Custom,50,0.965826926758583,0.40229078275567764,0.10013298785567924,39,44
Toxic workplace,Custom,51,0.9457944123879863,0.3998621948928783,0.12467477768390556,39,46
Toxic workplace,Custom,52,0.9508805573706943,0.40453499605263793,0.11309911756986002,40,45
Toxic workplace,Custom,53,0.9196272763471904,0.39502291746451734,0.12327629426557095,41,47
Toxic workplace,Custom,54,0.9291142884078941,0.40416017851596636,0.12692244684121054,44,44
Toxic workplace,Custom,55,0.922551706336366,0.38994184091329603,0.1352839287952453,46,43
Toxic workplace,Custom,56,0.9302181899734047,0.3914319034697125,0.13217322377433427,47,42
Toxic workplace,Custom,57,0.9186665490654521,0.39840794348301656,0.11731813483773093,49,41
Toxic workplace,Custom,58,0.9101024912840632,0.3944297111157943,0.1383149166662768,51,40
Toxic workplace,Custom,59,0.8757815048895867,0.352702497177012,0.18477378087315247,55,39
Toxic workplace,Custom,60,0.866489964816092,0.34766924564636786,0.1921137881643818,55,41
Toxic workplace,Custom,61,0.8733393366864622,0.3495867152827103,0.18896317800208898,56,41
Toxic workplace,Custom,62,0.87052487964356,0.34377766403985416,0.19224334649841315,57,42
Toxic workplace,Custom,63,0.8691327657748441,0.33504694431041576,0.20474083488470826,58,43
Toxic workplace,Custom,64,0.8565339001444201,0.3193311950767556,0.21944787424540393,58,47
Toxic workplace,Custom,65,0.8859176558434321,0.30485504986639667,0.21011625660153319,61,44
Toxic workplace,Custom,66,0.8951220452765934,0.2966209482324658,0.21685548638995386,63,43
Toxic workplace,Custom,67,0.9002223580298584,0.29933415088932014,0.21463366017018978,64,43
Toxic workplace,Custom,68,0.9017776016925514,0.30916019202586864,0.2216057236089008,65,43
Toxic workplace,Custom,69,0.9116300491820698,0.30292877522663925,0.21072182683470458,66,42
Toxic workplace,Custom,70,0.8806681219006303,0.28483539960799925,0.23725189159781773,68,43
Toxic workplace,Custom,71,0.8734130530714,0.283980945926144,0.2280934249008007,68,45
Toxic workplace,Custom,72,0.876666422609119,0.2887800225112007,0.22844826680643976,69,45
Toxic workplace,Custom,73,0.8812097209591527,0.2728805826919768,0.23220631429420538,71,44
Toxic workplace,Custom,74,0.8839782157345649,0.28223898697465827,0.21060509449717,72,44
Toxic workplace,Custom,75,0.8765717795657029,0.26056610926426105,0.21317307191752252,74,44
Toxic workplace,Custom,76,0.8867851014583822,0.2740426495599347,0.22650285680558188,77,41
Toxic workplace,Custom,77,0.8920982496152141,0.2610319704372746,0.24176297702980515,78,41
Toxic workplace,Custom,78,0.8928204095666384,0.2520682561637801,0.21319419364698225,79,42
Toxic workplace,Custom,79,0.9072296668437925,0.24895084089128286,0.23734883660045578,81,41
Toxic workplace,Custom,80,0.8993541616162283,0.23112715274615298,0.2525466684405009,84,40
Toxic workplace,Custom,81,0.8848945888784684,0.2301952402779333,0.2649207381390384,84,43
Toxic workplace,Custom,82,0.8992626674173899,0.2372403995551944,0.2504655217095968,84,44
Toxic workplace,Custom,83,0.908677300506409,0.2454529809734451,0.2207773739197512,86,43
Toxic workplace,Custom,84,0.9082486448221457,0.24865328429429262,0.2265972915022964,86,45
Toxic workplace,Custom,85,0.8842470512215593,0.240607076707661,0.24121438088911998,88,46
Toxic workplace,Custom,86,0.8932987749298026,0.23909646307427862,0.23543260241934386,90,44
Toxic workplace,Custom,87,0.9032103850107566,0.24027706264145432,0.2267949285724107,91,43
Toxic workplace,Custom,88,0.8947462869553611,0.24352945071704923,0.23908747589000198,91,45
Toxic workplace,Custom,89,0.9087307876814776,0.2529160849761604,0.22688796174330667,92,44
Toxic workplace,Custom,90,0.8987525852237437,0.25585852794317193,0.2288508806354769,92,46
Toxic workplace,Custom,91,0.8973726775027803,0.2606319689923559,0.23224450104653713,92,48
Toxic workplace,Custom,92,0.9069310203104639,0.26659930935882814,0.22227786405941546,92,49
Toxic workplace,Custom,93,0.9272256343891953,0.2698959260347598,0.2143624954131935,93,48
Toxic workplace,Custom,94,0.9344774926803696,0.2773898443271371,0.2134388000625452,93,49
Toxic workplace,Custom,95,0.9462573608528763,0.27476223728581667,0.20804497538450048,94,48
Toxic workplace,Custom,96,0.9548288717584918,0.2867350436637039,0.19547324855793113,95,47
Toxic workplace,Custom,97,0.9634776799008421,0.30065265718378137,0.19021295650293416,96,46
Toxic workplace,Custom,98,0.9610948420743002,0.31262128816600865,0.17387968710653073,97,46
Toxic workplace,Custom,99,0.9682382081295688,0.32615900467035525,0.15918969448027237,98,45
Toxic workplace,Custom,100,0.9606089930600873,0.309315091340595,0.17556727470483463,101,43
Toxic workplace,Custom,101,0.9530018773939187,0.3090894051917083,0.1751344621605308,103,42
Toxic workplace,Custom,102,0.9519737723391215,0.29219781023181907,0.1524938129013962,105,41
Toxic workplace,Custom,103,0.949580221084576,0.3015489413753521,0.16480981789652818,106,41
Toxic workplace,Custom,104,0.9430041299143647,0.28895907446618974,0.17014391765043535,109,39
Toxic workplace,Custom,105,0.921988529685664,0.27797610615048074,0.16209247502141938,111,40
Toxic workplace,Custom,106,0.9162030999647781,0.27910597954599126,0.19895281119896288,111,42
Toxic workplace,Custom,107,0.9092358673323259,0.2819371305704964,0.1985762502551622,111,44
Toxic workplace,Custom,108,0.9131059207668446,0.28415322871023974,0.19241841289282063,112,44
Toxic workplace,Custom,109,0.8947453785939381,0.2857581945042729,0.1975030255804624,113,46
Toxic workplace,Custom,110,0.8920459229584679,0.2864472944688132,0.20403985161111252,113,48
Toxic workplace,Custom,111,0.9110212015963152,0.2968096822668786,0.1931133840413254,113,48
Toxic workplace,Custom,112,0.9282920022222171,0.30807794795117927,0.18082360932145838,113,48
Toxic workplace,Custom,113,0.9227815250365342,0.30649595017219966,0.1893346001880829,119,43
Toxic workplace,Custom,114,0.9210267353225584,0.30831354978284137,0.18233487942264762,120,43
Toxic workplace,Custom,115,0.9326880616827492,0.31479165058766595,0.1558024925875226,121,42
Toxic workplace,Custom,116,0.9445370593454243,0.32734519581727195,0.1708776237352665,121,42
Toxic workplace,Custom,117,0.9484904995974835,0.3338475290696919,0.15526740524601396,122,41
Toxic workplace,Custom,118,0.8726529828326698,0.3083816411126836,0.18363004309534037,124,45
Toxic workplace,Custom,119,0.874764616406857,0.30637685436575546,0.19014926287650413,126,44
Toxic workplace,Custom,120,0.884457627665103,0.3102749289784368,0.1951809785254078,126,45
Toxic workplace,Custom,121,0.9079473419737502,0.3207089472992779,0.1837800100723557,126,45
Toxic workplace,Custom,122,0.9107884592481656,0.32579706940010894,0.17244141253855036,127,45
Toxic workplace,Custom,123,0.8985798992284845,0.325762824078265,0.1817050923109061,127,47
Toxic workplace,Custom,124,0.8861600150045217,0.32566342002375115,0.19745277507412193,127,49
Toxic workplace,Custom,125,0.8982107690153995,0.33574056914667066,0.17202881079789628,127,49
Toxic workplace,Custom,126,0.9048202973698003,0.32634560022236253,0.15686417794074167,129,47
Toxic workplace,Custom,127,0.8943284842597012,0.31578843424632663,0.19017089599272355,132,45
Toxic workplace,Custom,128,0.8961538055804354,0.32330953558509173,0.1851200475899196,135,42
Toxic workplace,Custom,129,0.8962238610371001,0.3109034485186113,0.17149633312565857,138,39
Toxic workplace,Custom,130,0.8953561787499669,0.29946432276992124,0.19806040398288066,140,37
Toxic workplace,Custom,131,0.8719250417779565,0.2959440240218894,0.19911397245551635,140,39
Toxic workplace,Custom,132,0.8454836096928818,0.28848938170311617,0.21131138107641398,140,42
Toxic workplace,Custom,133,0.8230317221216032,0.2829234021916534,0.22908419027355723,140,45
Toxic workplace,Custom,134,0.7952405029717976,0.27989182156535547,0.2263574698484894,144,44
Toxic workplace,Custom,135,0.799528388409401,0.27579900627375886,0.23549897253709928,144,46
Toxic workplace,Custom,136,0.8158881120467218,0.280492052238799,0.22621661596627135,145,45
Toxic workplace,Custom,137,0.8364573529211654,0.2888189146007391,0.21654052460970782,145,45
Toxic workplace,Custom,138,0.8525613686187835,0.2989691776140076,0.20504654722960147,146,44
Toxic workplace,Custom,139,0.8361312705016438,0.28954344767259693,0.21950495926809752,146,48
Toxic workplace,Custom,140,0.8562719270146192,0.29325637784210806,0.2115421850380869,147,47
Toxic workplace,Custom,141,0.8611534076983985,0.28854351547815643,0.20683027775778698,149,46
Toxic workplace,Custom,142,0.8737581657892203,0.28211393263584644,0.2111526046588281,151,44
Toxic workplace,Custom,143,0.8768506596685238,0.28312203835109195,0.21591004955014512,152,44
Toxic workplace,Custom,144,0.8874674630937375,0.27449874835648996,0.20642321002200542,155,41
Toxic workplace,Custom,145,0.8908256753910766,0.2561168309204721,0.21080623188803713,157,40
Toxic workplace,Custom,146,0.8810955150753921,0.25592120941920155,0.20730381519300012,157,42
Toxic workplace,Custom,147,0.870153927425355,0.2574045743440004,0.2145686825698107,159,42
Toxic workplace,Custom,148,0.8753858545990969,0.26392617598336127,0.21173895245728536,159,43
Toxic workplace,Custom,149,0.859750779010385,0.2364759882149351,0.23389860502669213,161,44
Toxic workplace,Custom,150,0.8629101029498628,0.24062010231741612,0.23154516766177324,161,46
Toxic workplace,Custom,151,0.8849052501387278,0.25167851448437173,0.2223293692556333,163,44
Toxic workplace,Custom,152,0.8789814539519396,0.24556275876700526,0.23608700594735177,164,45
Toxic workplace,Custom,153,0.8934570056580668,0.2523157512092811,0.22888627468499775,165,44
Toxic workplace,Custom,154,0.8779576451553501,0.2534877670911485,0.22906409341983142,166,45
Toxic workplace,Custom,155,0.8844857741487395,0.24147656666290235,0.23063834443945785,169,42
Toxic workplace,Custom,156,0.876072085024164,0.24646502760311648,0.22544773201955046,169,44
Toxic workplace,Custom,157,0.8746222857238208,0.2527530608844922,0.22503279439665366,169,45
Toxic workplace,Custom,158,0.8701347458706699,0.2462451119365929,0.22714703013143783,170,45
Toxic workplace,Custom,159,0.8691655997505454,0.2534967150104023,0.2209199867716254,170,46
Toxic workplace,Custom,160,0.8407080384516508,0.24534877392370338,0.23993073437182738,172,47
Toxic workplace,Custom,161,0.8538289615601656,0.25496446572349313,0.23546837689777003,172,47
Toxic workplace,Custom,162,0.8637088060322068,0.25141441386316354,0.23562231465274536,173,46
Toxic workplace,Custom,163,0.8633348730144967,0.2596386710744705,0.21991887863467563,173,47
Toxic workplace,Custom,164,0.8674525256596511,0.2692626479499775,0.21090688263719126,175,45
Toxic workplace,Custom,165,0.8494137510726939,0.26542022373666446,0.22400838085051322,176,46
Toxic workplace,Custom,166,0.8579521385144968,0.26057315571661954,0.22741337866662406,177,45
Toxic workplace,Custom,167,0.8594210048956414,0.26751263020537436,0.22628603540875158,177,46
Toxic workplace,Custom,168,0.8736310195605945,0.2780778663746948,0.20059548285482445,177,46
Toxic workplace,Custom,169,0.8622719236316484,0.2712894507903285,0.21127697288103722,178,47
Toxic workplace,Custom,170,0.8626361087172292,0.26544525902339716,0.2281172615921168,180,46
Toxic workplace,Custom,171,0.872252740408404,0.272174153877696,0.2181495652887662,180,47
Toxic workplace,Custom,172,0.8903085746359014,0.27889824716836314,0.21285537639880048,181,46
Toxic workplace,Custom,173,0.9075110466980468,0.2882494317547163,0.19275972552757967,182,45
Toxic workplace,Custom,174,0.9029182011263127,0.28377499621805935,0.18244382346995652,184,44
Toxic workplace,Custom,175,0.8902122848155432,0.2850006866303826,0.2043451284399524,184,46
Toxic workplace,Custom,176,0.9005630517160228,0.2926444802879423,0.19071747541291192,185,45
Toxic workplace,Custom,177,0.8984120318816853,0.29483794564013155,0.19162925625432825,186,45
Toxic workplace,Custom,178,0.8978649317466469,0.30233271545900803,0.20030052540357482,186,46
Toxic workplace,Custom,179,0.8792840371480279,0.29140779421434365,0.20803451973125536,188,46
Toxic workplace,Custom,180,0.8942694687804069,0.3023394536580429,0.18094866308234095,188,46
Toxic workplace,Mesa,0,0.29415237258004123,0.08659243108210397,0.6418893575325759,0,50
Toxic workplace,Mesa,1,0.4020901207446547,0.07481237825569342,0.7978961140714189,0,50
Toxic workplace,Mesa,2,0.5098987314264409,0.06680144056823246,0.7569129236587767,0,50
Toxic workplace,Mesa,3,0.6178704188538621,0.06340658385729582,0.7161468541221487,0,50
Toxic workplace,Mesa,4,0.7234203199846185,0.06471744991750954,0.6740921746794973,0,50
Toxic workplace,Mesa,5,0.8066144662754637,0.06994945245409988,0.596150858343261,0,50
Toxic workplace,Mesa,6,0.8462174418332221,0.07520988052119779,0.5857670866192778,1,49
Toxic workplace,Mesa,7,0.8690009648683714,0.08402083230983706,0.48508829751844845,3,47
Toxic workplace,Mesa,8,0.8919698377161652,0.09399936998224724,0.45211687818984203,3,47
Toxic workplace,Mesa,9,0.9097193647058668,0.10505629261181676,0.4111885894072414,3,47
Toxic workplace,Mesa,10,0.9198743143583894,0.11547969444381745,0.3842824292765133,5,45
Toxic workplace,Mesa,11,0.9164476325441597,0.1261136477948321,0.3526769978615461,5,46
Toxic workplace,Mesa,12,0.8975015960202897,0.13558511910787993,0.3408375712663044,6,47
Toxic workplace,Mesa,13,0.904544178879581,0.14800047466916624,0.3116623798084929,7,46
Toxic workplace,Mesa,14,0.9120210524148976,0.15955602335500624,0.3001147786412303,8,45
Toxic workplace,Mesa,15,0.9020521832887137,0.1665352152234637,0.28820818913021173,8,47
Toxic workplace,Mesa,16,0.9146099118766114,0.1761347517928306,0.2714646156557368,9,46
Toxic workplace,Mesa,17,0.9107033933868598,0.18377654713628458,0.2526363865318667,10,46
Toxic workplace,Mesa,18,0.9098641789903936,0.19175407128247904,0.2450156666161545,11,46
Toxic workplace,Mesa,19,0.911215393804483,0.20031899257798516,0.24033043078541785,11,47
Toxic workplace,Mesa,20,0.9223309823314595,0.21228960120694412,0.22359325537436484,12,46
Toxic workplace,Mesa,21,0.9189301381040245,0.22068542171325656,0.2350007085221286,13,46
Toxic workplace,Mesa,22,0.9101187968828899,0.22200360545929945,0.23035474737817577,16,44
Toxic workplace,Mesa,23,0.9029695748412829,0.22850136646174513,0.22447367617380246,18,43
Toxic workplace,Mesa,24,0.91227904376167,0.23917336843211956,0.21767344033545627,18,43
